Fam #,Sample Name,Cholor.,Date PTR,Sample_Sex,%_Exp,Avg_Male_Buds/Stem,Total _Buds,Avg_Arch,Avg_Area _Week_3,Avg_Perimeter_ Week 3,Avg_Circularity_Week 3,Avg_Perimeter_Rate,Avg_Area_Rate,Avg_21_days,Avg_Days_til_Gam,Leaf_Length_Average,Leaf_Average_Area,Leaf_perimeter_average,m29.9975_FLUX,m30.99783_FLUX,m31.01783_FLUX,m31.9908_FLUX2,m32.99853_FLUX,m33.03230_FLUX,m33.98721_FLUX,m34.02317_FLUX,m37.0289_FLUX,m39.0326 (cluster (H2O)H3O+_(18O)) (Conc),m41.0375_FLUX,m42.0343 (acetonitrile H+) (Conc),m42.95810 (m43_1) (Conc),m43.01734_FLUX,m44.0626_FLUX,m45.0335_FLUX,m45.99328_FLUX,m46.03111_FLUX,m46.06609_FLUX,m47.0128_FLUX,m47.9847_FLUX,m49.0239_FLUX,m49.05240_FLUX,m49.9923 (chloromethane) (Conc),m55.0390 (cluster (H2O)2-H3O+) (Conc),m57.02382_FLUX,m57.05991 (cluster (H2O)2-H3O+_(18O)) (Conc),m59.0439_FLUX,m61.0290_FLUX,m62.0294_FLUX,m63.023_FLUX,m69.00377_FLUX,m69.06994_FLUX,m71.0354_FLUX,m73.0376 (butyraldehyde H+) (Conc),m75.0446_FLUX,m77.0597_FLUX,m79.05478_FLUX,m81.0699_FLUX,m83.0585_FLUX,m85.0648_FLUX,m86.0362_FLUX,m87.0441_FLUX,m89.05810 (butyric acid H+) (Conc),m89.09610_FLUX,m90.00000_FLUX,m91.00000_FLUX,m92.00000 (nominal 92) (Conc),m93.0699_FLUX,M94_FLUX,m95.00000-FLUX,m97.00000_FLUX,m98.00000 (nominal 98) (Conc),m99.080 (cyclohexanone H+) (Conc),m100.00000_FLUX,m101.00000_flux,m103.1117_FLUX,m104_FLUX,m105_FLUK,m106.00000_FLUX,m107.0855_FLUX,m108.0000_FLUX,m109.00000 (nominal 109) (Conc),m110.00000_FLUX,m111.00000_FLUX,m113.00000_FLUX,m114.00000_FLUX,m115.00000_FLUX,m119.00000_FLUX,m121.1012_FLUX,m124.00000_FLUX,m125.00000_FLUX,M126_FLUX,m127.00000_FLUX,m128.00000_FLUX,m129.00000_FLUX,m130.00000_FLUX,m135.1168_FLUX,m137.1325 (terpenes H+) (Conc),m138.00000 (nominal 138) (Conc),m139.1481 (menthol dehydrated) (Conc),m141.00000_FLUX,m143.00000_FLUX,m148.00000_FLUX,m149.00000_FLUX,m150.00000_FLUX,m151.00000_FLUX,m153,m163.00000_FLUX,m204.00000_FLUX,,,,,,,,,,,,,,,,,,,,,,
3,P_1_6_3,0.732,29-May,f,30,,,4.67,,,,,,,,1.365156208,0.216528284,4.520144262,-7.69981E-07,-1.28411E-08,-2.17593E-08,4.62963E-07,-2.92398E-09,4.47612E-08,-1.51072E-08,6.33528E-09,-1.32554E-05,-1.19396E-08,2.93275E-07,1.60819E-09,0,-3.30653E-07,-3.79386E-08,1.45468E-07,0,-1.01608E-07,0,-5.94542E-08,-1.34016E-10,0,0,-4.70273E-09,1.80312E-09,-1.0385E-08,2.43884E-08,-3.59917E-06,-6.14035E-08,-3.52339E-09,1.85673E-08,-5.05604E-09,2.6462E-07,1.02485E-08,1.23782E-08,9.21053E-08,1.47661E-08,1.14522E-09,-1.08674E-09,5.94542E-10,-1.60331E-09,0,1.2098E-07,1.30361E-09,1.43031E-09,0,2.58772E-08,0,1.98246E-08,0,5.47271E-09,2.61209E-09,0,-3.0904E-08,-2.0078E-09,-8.4308E-09,0,0,-6.94444E-10,-5.11696E-10,-2.04678E-10,5.50682E-10,0,0,-5.77485E-10,-2.74854E-09,0,-8.6501E-10,0,-2.24659E-09,-1.52778E-09,0,0,0,0,5.00731E-09,0,1.08187E-09,3.98879E-09,0,0,0,0,0,1.81969E-08,2.41764E-09,5.55068E-09,0,2.36355E-09,7.30994E-10,,,,,,,,,,,,,,,,,,,,,,
36,P_6_1_11,0.642,27-May,f,80,,,4.33,0.522821374,5.516109504,0.253212815,1.410544607,0.873272073,0,100,1.789326714,0.425065233,5.900817744,-7.55783E-07,2.94646E-08,6.20838E-08,1.44585E-06,-4.81949E-08,4.04618E-07,-1.1983E-07,6.17771E-09,-5.01665E-06,3.58395E-07,1.33807E-06,1.15164E-07,0,8.31143E-06,2.69672E-07,7.20667E-05,-3.13267E-07,5.08237E-06,1.52581E-07,6.33544E-07,3.68253E-08,0,0,-7.84262E-09,-2.62881E-09,8.0836E-09,1.66842E-07,1.55691E-05,4.51279E-08,1.92341E-08,1.78934E-07,1.92175E-08,6.6487E-07,6.58298E-08,6.9313E-07,2.29364E-07,1.61694E-08,7.0956E-09,7.07369E-09,8.14713E-08,2.57404E-08,3.44812E-09,3.00013E-06,1.67149E-08,1.67149E-08,0,9.06064E-08,0,7.67394E-08,0,2.04609E-08,3.58833E-08,3.59052E-07,-4.27182E-09,2.74273E-09,2.27392E-08,0,0,0,2.65072E-09,3.3846E-09,1.22897E-09,1.16106E-08,0,6.63118E-09,1.62767E-09,0,6.50193E-09,6.70347E-10,2.52366E-09,3.31887E-09,8.32895E-09,0,5.97836E-09,0,7.19856E-08,6.81958E-09,8.03978E-10,5.15466E-09,0,5.3562E-09,0,3.7351E-09,0,2.50613E-08,4.00237E-09,5.4044E-09,0,1.91903E-09,-1.00552E-09,,,,,,,,,,,,,,,,,,,,,,
16,P_18_1_4_B,0.717,25-May,f,80,,,9.666666667,0.285439351,2.425730365,0.61214814,1.284785095,0.911454774,0,69,0.903226831,0.165031071,3.495208813,-7.55243E-07,1.69573E-08,3.79058E-08,-2.945E-06,-1.14641E-07,2.84874E-08,-1.86349E-07,-2.21015E-08,1.79457E-05,3.26554E-07,7.05288E-07,3.31739E-08,0,4.39241E-07,-3.21692E-10,3.23907E-06,-2.03189E-08,6.89167E-08,0,-8.31164E-08,3.39677E-09,0,0,6.49946E-11,1.02778E-07,5.40474E-08,1.1254E-07,5.36289E-06,-4.16727E-08,1.41591E-08,1.83179E-07,-4.02577E-09,8.85113E-07,3.7673E-08,4.69437E-07,1.1403E-07,6.28544E-09,4.16764E-09,8.56896E-09,9.33309E-08,2.02942E-08,0,4.85138E-06,2.43048E-08,2.49331E-08,0,5.17051E-08,4.69273E-09,4.18346E-08,4.24398E-09,7.78406E-09,2.76055E-08,0,6.58198E-09,1.54936E-09,1.01831E-08,1.48984E-09,1.15922E-09,0,6.47224E-09,2.55742E-09,7.50957E-10,0,0,5.24125E-09,1.7768E-09,0,0,9.41592E-10,9.26645E-10,5.95456E-09,0,0,7.13976E-09,0,2.49307E-07,2.28647E-08,0,3.66122E-09,0,3.58608E-09,0,2.86403E-09,0,3.68717E-08,6.62094E-09,0,0,1.6636E-09,-1.34045E-10,,,,,,,,,,,,,,,,,,,,,,
39,P_6_3_4,0.67,24-May,m,100,1.2,12,,0.348185637,3.566579225,0.344623871,1.754270084,1.467056128,2.33,16.67,1.763403212,0.34597301,5.436644771,-7.53335E-07,9.73186E-09,3.48144E-08,-3.19419E-06,-1.19653E-07,7.91894E-08,-1.57895E-07,-1.25211E-08,1.35119E-05,2.47018E-07,4.73362E-07,2.87492E-08,0,9.18308E-07,2.46073E-08,1.64224E-06,-2.88915E-08,3.71354E-08,-6.78115E-12,-5.38312E-08,4.62977E-10,0,0,1.05117E-09,8.24734E-08,1.41831E-08,7.24153E-08,6.61981E-06,1.93854E-07,1.48527E-08,4.16603E-08,-1.39244E-09,2.94253E-07,6.28358E-08,1.93627E-07,1.86501E-08,2.48898E-09,4.34257E-09,0,6.64496E-09,1.75138E-08,1.82377E-09,1.01812E-06,2.12339E-08,2.12101E-08,0,6.13057E-09,0,1.23623E-08,0,1.37699E-08,6.85746E-09,0,3.3214E-09,0,1.84673E-08,0,0,0,2.19589E-09,0,-3.52935E-10,1.86872E-08,0,9.98917E-09,6.53063E-10,0,3.56682E-09,0,1.45548E-09,3.96657E-09,0,3.61078E-10,2.01487E-08,0,1.7103E-07,1.44463E-08,0,0,2.9727E-10,3.00312E-09,0,2.53234E-09,0,8.72018E-10,0,0,0,0,-3.34734E-10,,,,,,,,,,,,,,,,,,,,,,
38,P_6_2_25,0.674,25-May,f,100,,,17.67,0.716875492,5.741306249,0.271937075,1.177576736,1.076599194,1.67,12,2.158538034,0.495206902,6.249699334,-7.49985E-07,4.3678E-09,-3.58272E-08,-2.6736E-06,-4.73059E-08,2.2226E-08,-1.43362E-07,-1.25993E-08,8.86326E-06,1.05693E-07,1.28329E-07,-2.76257E-10,0,8.70669E-10,-3.38974E-08,2.03952E-07,-1.45038E-08,-4.86732E-08,0,-8.49773E-08,-2.4262E-09,0,0,-2.21553E-09,4.42142E-08,-3.41065E-09,3.32226E-08,8.72849E-08,-4.04766E-08,2.06565E-09,3.54216E-08,-2.8461E-09,1.61101E-07,1.15261E-08,3.8889E-07,2.80701E-07,2.3592E-08,3.32371E-09,4.39554E-09,6.56119E-08,1.04021E-08,0,6.06844E-08,2.72993E-09,2.67712E-09,0,8.1041E-08,7.88283E-09,7.3153E-08,6.26798E-09,2.28611E-08,8.02814E-09,0,9.02204E-10,-6.66575E-11,2.80112E-09,1.24671E-09,5.98131E-10,0,1.79335E-09,3.80272E-09,8.69247E-10,0,0,3.9803E-09,2.35415E-09,0,0,4.2732E-10,-9.96441E-11,2.77221E-09,0,0,5.55676E-09,0,7.07411E-08,6.97755E-09,0,2.55629E-09,0,1.80692E-09,0,2.54053E-09,0,5.33455E-08,7.88695E-09,0,0,2.00008E-09,7.66387E-10,,,,,,,,,,,,,,,,,,,,,,
25,P_20_22_1,0.552,28-May,M,100,1.1,11,,0.547202934,3.635232394,0.528767424,1.250514562,1.073960278,0,69.33,1.066820525,0.188323407,3.946828437,-7.35524E-07,4.24883E-08,7.52152E-08,-1.77034E-06,-5.16432E-08,9.71244E-08,-1.06514E-07,-1.50626E-09,3.49178E-06,3.0849E-07,8.65708E-07,5.67097E-08,1.6471E-06,0,8.08881E-08,1.04617E-05,-7.72692E-08,3.40082E-07,0,1.47692E-08,5.19757E-09,2.03834E-09,1.82805E-09,-4.32316E-09,4.10798E-07,-8.92821E-09,1.17821E-07,1.23552E-05,1.95618E-08,1.88282E-08,3.13576E-07,4.53638E-09,2.52739E-07,6.11894E-08,4.47574E-07,-9.75059E-08,-9.2948E-09,3.76663E-09,2.58901E-09,1.01545E-07,1.81142E-08,0,7.55477E-07,9.19405E-09,9.19405E-09,0,-9.05712E-09,0,-1.84595E-08,0,-6.24022E-09,1.49941E-08,0,-6.46518E-09,5.75117E-10,3.44581E-08,0,0,1.70188E-10,1.75078E-09,3.30595E-10,0,2.37676E-08,0,6.99628E-09,2.41002E-09,0,6.34781E-09,3.12989E-10,-1.70188E-10,1.76154E-09,3.60133E-09,0,0,2.17615E-07,0,1.98846E-08,6.69014E-10,1.32433E-09,0,2.40219E-09,5.05184E-10,9.99609E-10,0,-6.38889E-09,-9.96283E-10,-1.16393E-09,0,1.29793E-09,4.59703E-11,,,,,,,,,,,,,,,,,,,,,,
29,P_22_10_1,0.701,24-May,m,100,1.5,15,,0.403119931,2.43176162,0.576627789,0.634514921,0.562687422,6.67,38.67,1.850538465,0.330343372,5.239947669,-7.21364E-07,9.23766E-09,8.44777E-08,-3.04179E-06,-8.71233E-08,1.57906E-07,-1.67839E-07,-5.3228E-09,1.23588E-05,2.22717E-07,4.20832E-07,3.06768E-08,0,3.64434E-07,5.66609E-09,2.14703E-06,-2.42133E-08,4.67832E-08,-5.75413E-12,6.90116E-07,2.18083E-08,0,0,-2.11921E-09,4.97688E-08,1.2512E-08,6.93576E-08,4.51648E-06,-6.28573E-08,5.00899E-09,9.69143E-08,-1.18155E-09,3.23167E-07,2.9734E-08,6.00995E-07,2.32227E-07,1.18069E-08,2.05106E-09,0,5.79129E-09,1.09136E-08,2.89466E-09,1.17642E-06,6.80314E-09,6.855E-09,0,1.01315E-07,0,7.72114E-08,0,6.90107E-09,2.73135E-08,0,1.7133E-09,0,1.106E-08,0,0,0,1.43109E-09,0,-4.8534E-10,6.25343E-10,0,3.92216E-11,1.17606E-10,0,8.75572E-10,0,3.27367E-10,3.09064E-09,0,2.61585E-10,-4.3413E-09,0,1.61372E-09,-3.69876E-10,0,0,6.22124E-11,2.62321E-09,0,-1.0367E-09,0,1.97464E-08,0,0,0,0,-5.33289E-10,,,,,,,,,,,,,,,,,,,,,,
14,P_17_1_1,0.721,29-May,f,100,,,3,,,,,,,,1.703379475,0.221318851,4.35997074,-7.09397E-07,-4.31951E-09,-3.12002E-08,-8.30675E-07,-2.10991E-08,1.68129E-08,-6.24668E-08,4.53549E-09,-1.71119E-06,4.50226E-08,1.93481E-07,1.66135E-10,0,-2.17138E-07,-2.53522E-08,1.67464E-07,-1.61151E-08,-5.1668E-08,0,-5.76489E-08,-1.26263E-10,0,0,-3.77127E-09,2.9489E-08,-1.13683E-08,5.4891E-08,-2.4676E-06,-4.85114E-08,-6.31313E-11,1.95209E-08,-1.84626E-09,1.14816E-07,9.43647E-09,1.27741E-07,1.10795E-07,1.05579E-08,2.0717E-09,3.36922E-09,4.64929E-08,2.25944E-09,0,1.74591E-07,9.9681E-10,1.04499E-09,0,3.5935E-08,0,3.01818E-08,0,8.48618E-09,9.55941E-09,0,-1.62646E-08,-4.38596E-10,-2.65816E-09,0,0,-2.708E-10,1.36231E-09,-5.89779E-10,5.93102E-10,0,0,4.65178E-11,-1.87733E-10,0,3.13995E-10,0,-6.6454E-10,1.67796E-10,0,0,0,0,2.72461E-09,0,1.13969E-09,3.95568E-09,0,0,0,0,0,4.01598E-08,5.37115E-09,8.69052E-09,0,1.93713E-09,8.30675E-12,,,,,,,,,,,,,,,,,,,,,,
41,P_6_6_15,0.719,25-May,m,100,0.7,7,,0.991604269,4.987197596,0.501545439,1.44129728,0.929141085,1.33,72,0.819814728,0.15591988,3.260425304,-7.02277E-07,2.42352E-08,2.0839E-08,-2.72922E-06,-6.16744E-08,-1.50429E-08,-1.65163E-07,-2.09441E-08,1.18644E-05,1.98847E-07,3.76506E-07,1.47927E-08,0,5.61848E-07,4.42564E-09,7.28283E-07,-2.78126E-08,-2.17142E-08,0,-7.21308E-08,-1.47023E-09,0,0,-5.46702E-09,1.08605E-07,2.76055E-09,7.3482E-08,7.64044E-06,4.8198E-09,5.06262E-09,5.70215E-08,-4.02577E-09,4.37844E-07,1.96645E-08,4.41973E-07,1.58051E-07,1.62254E-08,5.07395E-09,7.59203E-09,5.05657E-08,1.24238E-08,0,9.26593E-07,7.32817E-09,7.31892E-09,0,4.27793E-08,5.65592E-09,5.00541E-08,4.44996E-09,2.30089E-08,1.72536E-08,0,1.24614E-09,-2.98096E-11,1.444E-08,2.04304E-09,7.02341E-10,0,1.82299E-09,3.88158E-09,1.66511E-09,0,0,3.46787E-09,6.35084E-10,0,0,4.08007E-10,2.49209E-09,4.31457E-09,0,0,4.85044E-09,0,7.57353E-08,7.03173E-09,0,4.50671E-09,0,3.39187E-09,0,2.09308E-09,0,8.34843E-09,1.2853E-09,0,0,1.73618E-09,8.95893E-11,,,,,,,,,,,,,,,,,,,,,,
27,P_21_5_11,0.704,26-May,f,100,,,23,0.734191573,5.706194928,0.286733076,1.428376045,0.973244885,12.67,14,1.607810576,0.367033462,5.210024794,-6.96347E-07,1.56583E-08,5.54795E-08,-1.1035E-06,-5.07991E-08,1.96347E-07,-8.98021E-08,3.91933E-09,6.27854E-07,9.41781E-08,3.43988E-07,2.32306E-08,0,9.43874E-07,3.72907E-08,5.30061E-06,-2.22032E-08,1.15297E-07,0,9.51294E-08,0,0,0,-5.30822E-09,4.43113E-08,1.25E-08,8.09361E-08,8.18874E-06,1.18341E-07,1.45358E-08,6.9102E-07,8.09741E-09,2.80632E-07,4.42161E-08,5.0742E-07,9.93912E-08,6.36225E-09,8.44368E-09,9.83828E-09,7.15944E-08,2.48858E-08,0,8.05175E-07,1.68189E-08,1.68379E-08,0,4.64041E-08,0,3.20396E-08,0,1.28044E-08,1.83219E-08,0,4.94673E-09,1.95205E-09,1.45167E-08,2.54947E-09,0,1.36796E-09,2.54947E-09,1.44026E-09,6.41172E-10,1.04604E-08,0,7.27169E-09,2.10046E-09,0,5.78577E-09,0,8.86606E-10,1.58295E-09,0,0,1.00514E-08,0,1.58333E-07,1.50495E-08,1.26142E-09,0,0,3.00419E-09,0,2.43912E-09,0,3.05175E-08,0,0,0,3.01941E-09,8.02892E-10,,,,,,,,,,,,,,,,,,,,,,
42,P_6_8_11,0.667,22-May,f,10,,,5,0.967546951,5.467680097,0.407345446,1.492910473,0.959532891,0,70,0.935253114,0.143540721,3.558272738,-6.91438E-07,1.2957E-07,7.43146E-07,6.55363E-06,2.63949E-07,3.25051E-06,-5.89226E-08,3.367E-08,6.16282E-06,1.95406E-07,5.25944E-07,4.5665E-08,-1.14238E-09,4.12458E-07,1.21753E-08,1.12073E-05,-9.70118E-08,2.7898E-07,-1.65344E-11,7.54419E-06,7.61785E-08,4.11736E-08,4.02537E-08,1.12945E-07,6.22595E-08,3.66011E-08,7.89141E-08,7.75673E-07,1.25094E-07,7.52424E-09,8.03984E-08,1.04716E-08,4.46184E-07,3.35804E-08,4.35283E-07,2.04537E-07,1.40597E-08,5.97386E-09,2.60924E-09,5.95681E-08,1.34489E-08,1.42328E-08,2.10648E-06,8.8756E-09,1.23618E-09,-2.71923E-08,8.6364E-08,0,8.18796E-08,0,1.43688E-08,1.89887E-08,0,3.52532E-10,0,-1.49821E-09,0,0,0,1.77057E-08,2.13661E-08,3.03847E-09,0,0,0,3.70677E-09,0,0,0,1.22327E-09,4.39217E-09,0,0,0,0,1.29347E-08,0,0,0,0,0,0,0,0,2.56479E-08,0,0,0,0,-1.52258E-09,,,,,,,,,,,,,,,,,,,,,,
40,P_6_5_3,0.694,29-May,m,100,1,10,,0.52640916,5.987085491,0.172587143,1.671933365,1.017720208,1,46.33,1.507292832,0.270118839,4.415601136,-6.85598E-07,-1.24956E-08,-4.58245E-08,-2.21161E-07,9.28875E-09,-1.22877E-07,-4.77707E-08,2.49912E-09,-3.87031E-06,-2.27795E-08,1.40879E-08,-7.8512E-09,0,-3.1449E-07,-3.74425E-08,8.58103E-08,-3.7155E-08,-5.55113E-08,0,-5.99345E-08,-2.45488E-10,0,0,-9.00124E-09,3.27318E-09,-9.82617E-09,-2.25584E-09,-3.43131E-06,-5.35209E-08,-9.00124E-10,-1.01734E-09,-2.34209E-09,4.536E-08,-1.94621E-09,9.37721E-08,1.08568E-07,7.9264E-09,1.33802E-09,-7.23859E-09,1.50456E-08,5.02035E-10,0,2.39296E-07,3.87695E-09,3.85483E-09,0,2.74239E-08,0,2.41065E-08,0,5.61969E-09,6.23673E-10,0,-2.72713E-08,-4.53379E-10,-3.14048E-09,0,0,-3.82608E-10,3.1626E-09,-4.23523E-09,7.65216E-10,0,0,-4.22417E-10,-1.10801E-09,0,8.51469E-10,0,-1.78255E-09,5.75018E-10,0,0,0,0,1.95948E-09,0,7.03291E-10,7.16561E-10,0,0,0,0,0,3.77521E-08,5.65508E-09,9.35731E-09,0,2.07006E-09,1.98823E-09,,,,,,,,,,,,,,,,,,,,,,
42,P_6_8_16,0.709,25-May,f,20,,,8,0.955928498,5.919374005,0.349850327,1.386870249,0.742497622,3,14.67,2.090868703,0.544875433,6.025319311,-6.8225E-07,1.06818E-08,6.76609E-09,-2.40809E-06,-4.77265E-08,7.48884E-10,-1.09182E-07,-8.11172E-09,6.74343E-06,9.68025E-08,1.26717E-07,1.49353E-09,0,2.38346E-07,-5.74742E-09,3.50039E-07,-1.73425E-08,-2.79743E-08,0,-5.9499E-08,-7.39313E-10,0,0,-6.31528E-09,5.08532E-08,-1.61151E-09,3.34098E-08,3.78257E-06,-2.3366E-08,4.55154E-09,3.24947E-08,-5.20036E-10,1.3311E-07,1.31034E-08,2.87982E-07,1.10377E-07,1.05599E-08,1.3135E-09,2.24493E-09,4.18439E-08,8.01834E-09,0,2.99464E-07,2.15736E-09,2.24764E-09,0,3.3256E-08,3.08261E-09,2.87762E-08,2.6185E-09,1.1801E-08,7.47468E-09,0,-7.29119E-10,2.34229E-10,7.64639E-09,5.56559E-10,2.77055E-10,0,1.44568E-09,1.64119E-09,8.19442E-11,0,0,1.6779E-09,-2.12079E-10,0,0,7.23358E-10,9.84355E-10,2.91544E-09,0,0,1.68062E-09,0,1.81482E-08,1.75666E-09,0,5.70227E-09,0,1.81993E-09,0,2.92044E-10,0,2.99337E-08,4.5719E-09,0,0,8.80293E-10,1.2742E-10,,,,,,,,,,,,,,,,,,,,,,
29,P_22_10_12,0.66,29-May,m,100,1,10,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,-6.80828E-07,7.35294E-10,1.45084E-08,-4.62963E-07,-3.56073E-08,6.72113E-08,-2.7165E-08,-1.32285E-08,1.83143E-06,-6.46786E-09,4.74809E-08,1.53186E-09,0,5.85512E-08,3.47222E-08,2.19975E-07,7.8976E-09,4.07135E-08,0,7.99973E-08,6.86275E-10,8.20398E-10,0,1.78377E-09,-2.56849E-07,-2.16367E-09,0,-1.49346E-07,3.39052E-08,-4.01689E-11,6.54276E-09,4.35049E-10,3.68369E-08,5.28322E-09,-2.70568E-07,1.90632E-08,1.4631E-09,8.66013E-10,-3.33469E-09,-5.86193E-10,-5.67879E-09,-1.00763E-10,-1.60471E-08,2.53404E-09,2.64025E-09,0,6.97849E-09,0,6.18396E-09,0,-3.51511E-09,2.24809E-09,0,-9.44989E-09,-1.05392E-09,7.24401E-09,0,0,0,1.70888E-09,1.57339E-09,-8.94608E-10,-4.20071E-10,0,-2.60076E-10,-2.0064E-09,4.30964E-10,2.06972E-10,0,1.64148E-09,-1.95398E-10,0,0,-7.65251E-10,0,1.04779E-09,0,-4.24837E-10,1.09409E-10,0,3.23666E-10,-1.42974E-12,-6.53595E-12,0,2.37541E-09,5.43641E-10,-1.80011E-10,0,-6.29766E-10,-1.39978E-09,,,,,,,,,,,,,,,,,,,,,,
12,P_15_6_11 (2),0.675,25-May,f,70,,,,,,,,,,,#DIV/0!,0.298534523,7.106660791,-6.80612E-07,6.65791E-09,-2.73928E-08,-3.00796E-06,-6.34659E-08,-2.4648E-08,-1.75154E-07,-1.22042E-09,1.09833E-05,1.09288E-07,3.59794E-08,-7.28871E-09,0,-1.12157E-08,-3.64048E-08,3.34006E-07,-2.52863E-08,-1.49755E-08,0,-6.07542E-08,-1.75246E-09,0,0,9.20971E-10,9.31496E-09,4.06685E-09,1.91373E-08,1.45435E-07,-3.58331E-08,9.59996E-10,1.17767E-08,-3.54508E-09,1.07251E-07,2.84204E-09,5.47961E-08,5.3393E-08,5.61959E-09,4.3445E-10,-4.59311E-10,1.12223E-08,4.14103E-09,0,6.45799E-07,4.37156E-09,4.39624E-09,0,1.65443E-08,1.57056E-09,2.08775E-08,2.01495E-09,8.63565E-09,3.34641E-09,0,2.90615E-10,4.6608E-10,4.7867E-09,3.9293E-10,4.76654E-10,0,3.2637E-09,-5.84452E-10,-1.76534E-10,0,0,1.4386E-09,3.86505E-10,0,0,6.82328E-10,3.23671E-10,2.46233E-09,0,0,1.84419E-09,0,1.66128E-08,1.19989E-09,0,1.27374E-09,0,1.63979E-09,0,1.3111E-09,0,1.24476E-08,1.8762E-09,7.79152E-10,0,0,1.22075E-09,,,,,,,,,,,,,,,,,,,,,,
25,P_20_22_10,0.714,25-May,f,100,,,12,,,,,,,,1.720100901,0.411728236,5.746403525,-6.80293E-07,4.36842E-08,7.61106E-08,-2.15442E-06,-5.50514E-08,3.12932E-09,-1.5946E-07,-1.92409E-08,7.71117E-06,2.18804E-07,5.7461E-07,3.35293E-08,0,9.1473E-07,3.74183E-08,2.05843E-06,-1.70276E-08,1.57601E-08,0,-4.12729E-08,4.19579E-09,0,0,-4.9756E-09,9.84041E-08,2.57215E-08,8.58443E-08,1.24887E-05,7.00248E-09,1.00203E-08,1.38036E-07,5.29761E-09,5.69217E-07,2.88999E-08,3.78174E-07,1.56457E-08,5.31685E-09,4.05432E-09,4.89428E-09,7.00044E-08,1.64422E-08,0,1.97499E-06,1.07146E-08,1.08564E-08,0,3.54636E-09,5.92577E-10,7.07891E-09,4.82989E-10,7.91699E-09,2.94466E-08,0,-5.69961E-10,-2.32836E-10,9.82109E-09,3.36474E-10,9.37854E-10,0,4.30381E-09,1.38209E-09,5.51169E-10,0,0,3.54572E-09,-2.71176E-11,0,0,2.29364E-10,4.09073E-10,2.52544E-09,0,0,5.7764E-09,0,1.06707E-07,1.01111E-08,0,1.20812E-09,0,2.61601E-09,0,1.68736E-09,0,2.99254E-09,5.78011E-10,9.19174E-10,0,0,4.37828E-10,,,,,,,,,,,,,,,,,,,,,,
46,P_9_7_21,0.732,26-May,f,,,,,0.550220656,4.632653976,0.324931051,1.004878814,1.372787689,6,16,#DIV/0!,0.26106058,6.492036819,-6.76752E-07,2.06564E-08,4.48514E-08,-8.4041E-07,-5.88287E-08,3.64915E-07,-1.11023E-07,5.04246E-09,7.07714E-07,1.55034E-07,5.83864E-07,3.07192E-08,0,1.29291E-06,3.3152E-08,1.67551E-05,-1.17016E-07,5.04025E-07,0,1.35129E-07,0,0,0,-5.55113E-09,9.60722E-08,2.94365E-08,9.39933E-08,6.55741E-06,5.15304E-08,9.90579E-09,1.91724E-07,-3.31741E-10,5.75902E-07,7.74726E-08,4.29715E-07,1.2051E-07,7.31157E-09,9.38385E-09,1.30595E-08,6.21904E-08,3.1626E-08,0,1.97673E-06,2.47921E-08,2.46815E-08,0,5.90057E-08,0,4.10032E-08,0,1.89756E-08,2.37858E-08,0,7.12137E-09,1.98602E-09,1.65428E-08,3.45232E-09,0,7.96178E-10,1.57024E-09,2.11872E-09,-1.15004E-10,1.48841E-08,0,1.05914E-08,1.9816E-09,0,3.59607E-09,0,1.71842E-09,1.57024E-09,0,0,2.05016E-08,0,2.00018E-07,1.80998E-08,1.59236E-09,0,0,5.77672E-09,0,5.11766E-09,0,2.45488E-08,0,0,0,2.77778E-09,8.6695E-10,,,,,,,,,,,,,,,,,,,,,,
41,P_6_6_20,0.732,29-May,m,100,0,0,,0.8909291,5.823591399,0.332941475,1.666242909,0.87275937,5.67,18.67,1.126263376,0.226585345,3.553493145,-6.40625E-07,-7.37847E-09,-2.29514E-08,-4.16667E-07,1.82292E-08,4.58333E-08,-5.27778E-08,5.34722E-09,-5.12153E-06,-2.77778E-09,1.13073E-07,-2.32639E-09,0,-2.65972E-07,-2.97743E-08,1.1684E-07,-1.51042E-08,-6.00694E-08,0,-5.29514E-08,1.40799E-09,0,0,-5.92014E-09,-2.62153E-09,-8.82639E-09,1.14931E-08,-2.68569E-06,-5.67708E-08,-4.40972E-10,2.82639E-08,1.83681E-10,1.12771E-07,3.48958E-09,-4.2066E-08,1.82813E-08,6.29514E-09,1.74306E-09,-5.46875E-10,1.10243E-08,3.00347E-10,0,1.2934E-07,1.09375E-09,1.05729E-09,0,8.90625E-09,0,8.2691E-09,0,2.85764E-09,8.55903E-10,0,-1.97396E-08,-1.19618E-09,-6.75347E-09,0,0,-2.63889E-10,-1.66667E-09,-2.12847E-09,-2.37847E-10,0,0,-2.86458E-10,-0.000000002,0,1.4809E-09,0,-6.92708E-10,-1.33681E-10,0,0,0,0,7.67361E-10,0,7.65625E-10,3.25347E-09,0,0,0,0,0,5.94965E-09,6.34549E-10,2.16319E-09,0,1.35938E-09,9.63542E-10,,,,,,,,,,,,,,,,,,,,,,
