Sample,Sex,Family,Plate,Initial area (mm^2),Initial perimeter (mm),Initial Circularity,1 week area (mm^2),1 week perimeter (mm),Week_1_Circularity,Week_2_area,Week_2_ perimeter ,Week_2_Circularity,Week_3_area,Week_3_perimeter,Week_3_Circularity,7 days,8 days,9 days,10 days,11 days,12 days,13 days,14 days,15 days,16 days,17 days,18 days,19 days,20 days,21 days,Days_until_gametophores,Total_Gametophores
P_2_19_12,m,19,31C,0.008487624,0.344252371,0.899542963,0.044587174,1.032958902,0.524847943,0.1646762,2.292863389,0.393426961,0.190731759,2.205488666,0.492496325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
P_2_19_15,f,19,30B,0.030263177,0.690993476,0.796079168,0.078854374,1.1425977,0.758627769,0.317661558,3.901257819,0.262147063,0.53572021,4.381852425,0.350438793,0,0,0,0,0,0,0,0,1,1,1,9,9,10,10,100,0
P_2_19_15,f,19,21A,0.014654273,0.452344118,0.899530742,0.030199836,0.722741643,0.726152889,0.195314896,2.176161969,0.518015283,0.628866911,3.574561108,0.618162893,0,,,0,0,0,0,0,0,0,0,0,0,0,3,100,0
P_2_19_15,f,19,21B,0.012007545,0.427254994,0.826170301,0.040976766,0.837021591,0.734605207,0.291121897,2.516916661,0.577200688,0.695935431,4.231788525,0.488102097,0,,,0,0,0,0,0,0,0,0,1,1,1,2,100,0
P_2_19_15,f,19,21C,0.013559387,0.437949822,0.887934625,0.053400549,1.100221968,0.55408289,0.35427688,2.941346607,0.51432785,0.751204524,4.028990381,0.581239838,0,,,0,0,0,0,0,0,0,0,0,0,0,1,100,0
P_2_19_15,f,19,30A,0.023368113,0.583305307,0.862623781,0.075723544,1.150871057,0.71807075,0.27290246,3.101298177,0.356377307,0.444518967,4.260846169,0.307530522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
P_2_19_15,f,19,30C,0.031308295,0.676464653,0.859327744,0.081835901,1.19943499,0.714463551,0.286479944,3.40478913,0.310386928,0.599544793,4.357099617,0.396658072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
P_2_19_16,m,19,15A,0.012903361,0.43747898,0.84679463,0.054300889,1.066724961,0.599365393,0.371989593,3.876168696,0.310967562,1.008507129,5.034505953,0.499752407,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,100,0
P_2_19_16,m,19,15B,0.018382312,0.504540257,0.906980878,0.013925857,0.469159884,0.794638918,0.07302705,2.619021995,0.13371961,0.447952926,3.060671285,0.600604579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
P_2_19_16,m,19,15C,0.013125052,0.43747898,0.861343346,0.066887547,1.108091747,0.68420063,0.358127076,3.289836551,0.415602502,0.777536067,5.317750723,0.345345843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
P_2_19_2,m,19,18A,0.009731812,0.370888545,0.888579984,0.039574227,1.000336315,0.496718131,0.645661187,4.280688774,0.442554756,0.707929403,6.733907311,0.196085429,0,0,0,0,,,0,0,0,0,0,0,0,0,0,100,0
P_2_19_2,m,19,18B,0.008831473,0.366650972,0.825119952,0.049093397,0.967579202,0.658627212,0.300568677,3.417232797,0.323284012,0.846631482,6.246451873,0.272531845,0,0,0,0,,,0,0,0,0,0,0,0,0,0,100,0
P_2_19_2,m,19,18C,0.009342721,0.365574763,0.878032514,0.041592074,0.906706128,0.635429122,0.250755913,2.86749176,0.383033241,0.569715951,4.572879532,0.342190933,0,0,0,0,,,0,0,0,0,0,0,0,0,0,100,0
P_2_19_3,f,19,19B,0.026847315,0.62527746,0.862471894,0.0763479,1.400349768,0.48900544,0.264523419,2.944037129,0.38332505,0.4611006,5.777830093,0.173482549,0,0,0,0,0,,,0,0,0,0,0,0,0,2,100,0
P_2_19_3,f,19,19A,0.022467773,0.589089931,0.813179596,0.075936187,1.195399206,0.667440416,0.355792527,2.821282034,0.561427207,0.969729182,5.364834869,0.423182195,0,0,0,1,0,,,0,0,0,0,0,0,1,1,100,0
P_2_19_3,f,19,19C,0.024535388,0.625950091,0.786508006,0.083125332,1.38635905,0.543214793,0.285100027,2.662070357,0.505298301,0.483111417,6.157059259,0.16006275,0,0,0,0,0,,,0,0,0,0,0,0,0,0,100,0
P_2_19_4,f,19,17B,0.029403556,0.758525594,0.641872864,0.044383579,1.085760409,0.472872394,0.329067369,2.892446358,0.494019203,0.744137537,4.156117576,0.541087126,1,1,1,1,0,1,1,0,0,,,2,2,2,0,7,0
P_2_19_4,f,19,17A,0.022345617,0.684603484,0.598830308,0.074773437,1.398331876,0.480304293,0.473945145,3.456447165,0.498262121,0.837311383,4.667316876,0.482771985,0,0,0,0,0,0,0,0,0,,,0,0,0,1,100,0
P_2_19_4,f,19,17C,0.028258903,0.744198561,0.640866079,0.048134241,1.005851887,0.597551988,0.479225026,4.308401157,0.324262601,0.911777167,4.713930181,0.515361605,0,0,0,0,0,0,0,0,0,,,0,0,0,0,100,0
P_2_19_5,f,19,2A,0.0340998,0.733570996,0.79589755,0.093436257,2.634559763,0.169078725,0.455522113,5.199973095,0.211590864,1.240152314,6.92036053,0.325242452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
P_2_19_5,f,19,2B,0.029068756,0.670410977,0.812332549,0.051242449,0.993273693,0.652351472,0.262718215,2.922849263,0.386248662,0.905732675,5.468083675,0.380469083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
P_2_19_5,f,19,2C,0.031394257,0.678011704,0.857759354,0.048844559,0.906235286,0.747005666,0.302156713,3.255801439,0.358018992,0.84964468,5.420192372,0.363243273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
P_2_19_6,f,19,2A,0.027562158,0.646465326,0.828347145,0.041727804,0.841259165,0.740551982,0.197305596,2.430416358,0.419534503,0.473899901,3.560570391,0.469501631,0,0,0,0,0,0,0,1,0,1,4,5,8,12,12,100,0
P_2_19_6,f,19,2B,0.012948604,0.479249344,0.708091745,0.016871189,0.547924934,0.705818783,0.100638975,1.629515033,0.476035236,0.312535503,3.157664626,0.393692367,0,0,0,0,1,1,1,0,1,1,2,2,2,7,7,100,0
P_2_19_6,f,19,2C,0.017803199,0.517387503,0.835325665,0.026051035,0.644380171,0.788007374,0.154840329,1.97060604,0.500811283,0.383146566,3.332145019,0.433417845,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,100,0
P_2_19_8,m,19,16A,0.026743256,0.66213762,0.766138679,0.069941463,1.283042981,0.533632097,0.436682845,3.467612834,0.456136228,1.149896654,5.704446089,0.443834941,0,0,0,0,0,0,0,0,0,0,0,,,0,0,100,0
P_2_19_8,m,19,16B,0.025743381,0.633887133,0.804695089,0.075940712,1.450998857,0.453033338,0.459883558,3.204008879,0.562665258,1.201478427,6.051187193,0.412120711,0,0,0,0,0,0,0,0,0,0,0,,,0,0,100,0
P_2_19_8,m,19,16C,0.023861264,0.592385821,0.854031269,0.061575996,1.27665299,0.474520903,0.342350772,3.056568238,0.4602489,0.982926623,5.997309477,0.34323994,0,0,0,0,0,0,0,0,0,0,0,,,0,0,100,0
P_2_2_1,m,20,2B,0.030774425,0.720252909,0.745091385,0.029620723,0.779713459,0.611949008,0.102932805,1.659514361,0.469441432,0.424096186,3.182081119,0.526055437,0,0,0,0,1,1,0,0,0,1,2,2,2,3,3,100,0
P_2_2_1,m,20,2C,0.021639823,0.562655546,0.858535247,0.014636175,0.71588081,0.358703654,0.088169949,1.825385081,0.332354248,0.278277352,2.479921975,0.568318073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0
P_2_2_1,m,20,2A,0.029688588,0.680433174,0.805393693,0.044057828,0.867895339,0.734645825,0.166449734,2.457321585,0.346217291,0.524047465,4.325956817,0.35171906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
P_2_2_10,f,20,7C,0.016341844,0.490684065,0.852485084,0.05649066,1.008004305,0.69829915,0.242965034,2.415618484,0.522969942,0.624858363,3.52633349,0.631138194,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,100,0
P_2_2_10,f,20,7A,0.015581758,0.500302684,0.781880594,0.03836171,0.875630591,0.628413839,0.192600304,1.971547723,0.622346166,0.473316264,3.016075873,0.653516478,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,100,0
P_2_2_10,f,20,7B,0.014989072,0.479720186,0.818066119,0.069584042,1.152888949,0.657543274,0.317874201,2.909531176,0.47162725,0.754520851,3.956211744,0.605482827,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,100,0
P_2_2_13,f,20,14A,0.007143901,0.332548598,0.811362339,0.030127447,0.840653797,0.535448386,0.172001075,2.227752741,0.435298155,0.537222284,3.578798682,0.52682833,0,0,0,0,0,0,0,0,0,0,0,,0,0,4,100,0
P_2_2_13,f,20,14B,0.009089359,0.370955808,0.829618719,0.056526854,1.188202058,0.502879414,0.280725009,2.412322594,0.605898636,0.80353281,4.043182888,0.617371363,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,100,0
P_2_2_13,f,20,14C,0.008501197,0.34378153,0.903451114,0.039497314,0.818860564,0.739839115,0.258012923,2.319028721,0.60258573,0.752711123,3.981233605,0.596461822,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,100,0
P_2_2_14,m,20,6A,0.042772922,0.83238044,0.775380406,0.104140798,1.469967041,0.60533439,0.272047363,2.317885249,0.635990015,0.750218223,3.711037869,0.684205366,0,0,0,0,0,0,1,2,2,2,2,2,2,,3,100,0
P_2_2_14,m,20,6C,0.032158867,0.713392076,0.793658758,0.071475208,1.08710567,0.759629014,0.266550314,2.461626421,0.552490162,0.663324132,3.662070357,0.621243802,0,0,0,0,0,0,0,0,0,0,1,1,1,,1,100,0
P_2_2_14,m,20,6B,0.043406326,0.910136544,0.658157092,0.092219215,1.592453084,0.456749172,0.259261635,2.73518531,0.435265639,0.603775032,3.729938791,0.545081421,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,100,0
P_2_2_2,m,20,3A,0.016893811,0.481805341,0.914058624,0.052970739,0.979484765,0.693474186,0.242747867,3.620770835,0.232564266,0.701513918,5.207910137,0.32486204,0,0,0,0,0,0,0,0,0,0,1,2,3,5,5,100,0
P_2_2_2,m,20,3B,0.029602626,0.672159817,0.82295253,0.066317483,0.985942019,0.856869969,0.440492322,4.401358714,0.285597533,0.790606828,6.269388579,0.252638668,0,1,1,1,1,1,1,1,1,1,2,1,1,2,2,100,0
P_2_2_2,m,20,3C,0.012595707,0.429205623,0.858778931,0.04600781,1.065581489,0.508918067,0.433429859,4.744534876,0.241836127,0.970131846,7.482747024,0.217619734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
P_2_2_3,f,20,14A,0.008455954,0.360597296,0.816784197,0.031367111,0.770498419,0.663621813,0.210941897,2.642093227,0.379538827,0.721353061,4.447635703,0.458014369,0,0,0,0,0,0,0,0,0,0,0,,0,0,2,100,0
P_2_2_3,f,20,14B,0.006302378,0.296697384,0.899221413,0.031145419,0.853568306,0.536917126,0.24036355,2.998991054,0.335666429,0.731469441,4.363691397,0.48247828,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,100,0
P_2_2_3,f,20,14C,0.007442506,0.330328916,0.856674172,0.027381185,0.665366247,0.776819902,0.184890862,2.506423623,0.369654619,0.59377176,3.406134392,0.642814433,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,100,0
P_2_2_4,m,20,8C,0.018165145,0.567969328,0.707259419,0.04953678,1.08293536,0.530532927,0.232233347,2.46532589,0.479916352,0.634282522,4.099549337,0.474023802,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,100,0
P_2_2_4,m,20,8A,0.016540914,0.544561781,0.70057531,0.056327784,1.162305778,0.523686664,0.170499,2.19876236,0.442950186,0.500100239,5.059527813,0.245372974,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,100,0
P_2_2_4,m,20,8B,0.013002896,0.459608529,0.773131845,0.034040984,0.767538844,0.725756636,0.161531798,1.915853905,0.55274254,0.42177521,3.872671016,0.353223411,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,100,0
P_2_2_5,f,20,11C,0.012568561,0.421470371,0.888671188,0.025408581,1.250151342,0.204194892,0.405926517,3.298109908,0.4687128,0.878193139,4.821147508,0.474546572,0,0,,,0,0,0,0,0,0,0,1,1,1,3,100,0
P_2_2_5,f,20,11A,0.012731437,0.424766261,0.886271988,0.063322383,1.271204682,0.49217089,0.384191684,3.476020717,0.399367654,0.852630731,5.064639806,0.417497129,0,0,,,0,0,0,0,0,0,0,0,0,0,0,100,0
P_2_2_5,f,20,11B,0.013717738,0.450393489,0.849352455,0.052188032,1.626891774,0.247652792,0.281566533,4.18604964,0.201818941,0.429950657,4.416492904,0.276855517,0,0,,,0,0,0,0,0,0,0,0,0,0,0,100,0
P_2_2_6,m,20,26A,0.036407203,0.824510661,0.672642659,0.092155875,1.307594,0.676965952,0.272857217,2.942691868,0.395763288,0.670083466,5.794242282,0.250683206,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,100,0
P_2_2_6,m,20,26B,0.026051035,0.644649223,0.787349743,0.076180501,1.169771978,0.699247681,0.271309899,2.922916527,0.398861808,0.629975369,5.506625412,0.26094089,0,0,0,0,0,0,0,0,0,,0,0,0,1,1,100,0
P_2_2_6,m,20,26C,0.026435602,0.662272146,0.757017402,0.067249493,1.148113271,0.640780341,0.257850047,2.890562992,0.387607327,0.605245436,4.465729468,0.381185474,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,100,0
P_2_2_9,f,20,16C,0.023164519,0.595479922,0.820500164,0.07631623,2.02172597,0.234510325,0.323583893,3.031344589,0.442288777,0.765089663,5.632407345,0.302910175,0,0,0,0,0,0,0,1,1,1,0,,,0,1,100,0
P_2_2_9,f,20,16A,0.033149693,0.699401359,0.851169797,0.07362426,1.159144414,0.688232992,0.29439298,2.670949082,0.518305564,0.689130854,4.757583911,0.382400473,0,0,0,0,0,0,0,0,0,0,0,,,0,0,100,0
P_2_2_9,f,20,16B,0.0311047,0.741037197,0.711435681,0.08406639,1.275509518,0.648999904,0.335102812,2.713055761,0.571808058,0.790968773,7.451267909,0.178932249,0,0,0,0,0,0,0,0,0,0,0,,,0,0,100,0
P_2_4_1,m,21,27A,0.008103057,0.522634022,0.372600289,0.028254379,1.22882895,0.235013349,0.323113363,2.850675994,0.49940035,0.646769645,4.598910338,0.384086801,0,0,0,0,0,1,1,1,,,0,0,0,0,0,100,0
P_2_4_1,m,21,27B,0.035380183,0.762292325,0.764727336,0.050577374,0.923051053,0.745580376,0.263966928,2.514898769,0.524201357,0.580547173,3.891235623,0.481561874,0,0,0,0,0,0,0,0,,,0,0,0,0,0,100,0
P_2_4_1,m,21,27C,0.027869811,0.670074662,0.779609777,0.056363979,1.029057644,0.668516109,0.324534,2.568709222,0.617760239,0.680679424,3.802851954,0.591171413,0,0,0,0,0,0,0,0,,,0,0,0,0,0,100,0
P_2_4_10,f,21,17B,0.032597726,0.915181274,0.488835448,0.050939319,1.282101298,0.389222642,0.450993269,4.090334297,0.338565025,0.830968287,5.928095783,0.296991257,0,0,0,0,0,0,0,0,0,,,1,3,4,13,100,0
P_2_4_10,f,21,17C,0.020155846,0.556669133,0.816951706,0.057689605,1.339207641,0.404009303,0.391055077,3.353131096,0.436844128,0.745779865,3.993004641,0.58749025,0,0,0,0,0,0,1,2,3,,,4,4,7,7,100,0
P_2_4_10,f,21,17A,0.019662695,0.575166476,0.74652705,0.050143039,1.202394565,0.435618465,0.427607059,3.773323468,0.377212809,0.768808654,5.250151342,0.350319456,0,0,0,0,0,0,0,0,0,,,0,0,0,0,100,0
P_2_4_11,m,21,7C,0.015287677,0.496535952,0.778806826,0.064951138,1.530302011,0.348355048,0.24036355,2.408152284,0.520583448,0.655162259,3.744131298,0.586997662,0,1,1,1,1,1,1,1,1,1,1,,1,1,4,100,0
P_2_4_11,m,21,7A,0.01357296,0.458599583,0.810581897,0.037750926,0.86507029,0.633598964,0.263704517,2.204277931,0.681670506,0.597314303,4.103383332,0.445562235,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,100,0
P_2_4_11,m,21,7B,0.013088858,0.485706599,0.696856545,0.067796936,1.535750319,0.361042623,0.296542032,3.302280218,0.341545095,0.729718529,4.541198628,0.444430665,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,100,0
P_2_4_2,f,21,23A,0.035511388,0.782202193,0.728986066,0.062503481,1.025492702,0.746498085,0.230143111,2.259635434,0.566123087,0.538421229,4.645523643,0.313359211,0,0,0,0,0,,0,0,0,0,0,0,3,5,12,19,0
P_2_4_2,f,21,23B,0.019486246,0.623797673,0.628970575,0.040180486,1.042913836,0.463989303,0.196323819,2.416560167,0.422247812,0.415011352,3.273693415,0.486377645,0,0,0,0,0,,0,0,0,0,0,0,1,3,3,19,0
P_2_4_2,f,21,23C,0.032217683,0.702764512,0.819340264,0.046704556,0.875765117,0.764845293,0.230274316,2.616869577,0.422348528,0.543560857,3.457859689,0.570982872,0,0,0,0,0,,0,0,0,0,2,2,4,7,10,100,0
P_2_4_2,f,21,24C,0.018689966,0.5155714,0.883121618,0.042682435,0.821618349,0.794142738,0.198323568,2.294544965,0.473119471,0.617035814,3.239052936,0.738692892,0,0,0,0,1,1,1,1,2,2,2,2,6,7,8,100,0
P_2_4_2,f,21,24B,0.018359691,0.519001816,0.856085703,0.034561281,0.803995426,0.671540656,0.226659385,2.582161835,0.426969084,0.58160134,3.328176498,0.659481077,0,0,0,0,0,0,0,0,0,1,1,1,1,3,6,100,0
P_2_4_2,f,21,24A,0.017092881,0.508441515,0.830467999,0.044428823,0.895876774,0.695277042,0.275924706,3.107419116,0.35890587,0.742314236,4.056097397,0.566709742,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,100,0
P_2_4_3,x,21,28B,0.035610923,0.794175019,0.709153785,0.047491787,0.987758122,0.611373957,0.184922533,2.808771104,0.29440608,0.340133855,3.383735791,0.373118352,3,2,2,2,2,2,2,2,4,5,8,8,9,9,16,7,0
P_2_4_3,x,21,28A,0.023702913,0.620501783,0.773223933,0.038556255,0.803591848,0.74991742,0.133720803,2.545974306,0.259107857,0.372102701,3.574493845,0.365782863,1,1,1,1,1,1,1,1,2,4,5,6,13,15,15,7,0
P_2_4_4,f,21,21A,0.014486873,0.45611085,0.874628205,0.032982293,0.732292998,0.772503973,0.182307476,2.33853501,0.418703281,0.598192021,2.153965158,1.619395423,0,,,0,0,0,0,0,0,0,2,3,3,7,16,100,0
P_2_4_4,f,21,21B,0.013061712,0.439026031,0.851156065,0.022123925,0.601869913,0.7670904,0.222958491,2.442321921,0.469469995,0.552170638,3.976928768,0.438497704,0,,,0,0,0,0,0,0,1,1,2,2,6,9,100,0
P_2_4_4,f,21,21C,0.011057438,0.395103249,0.88965773,0.022766378,0.855384408,0.390805736,0.140285591,1.909800229,0.483088639,0.447183792,3.118853837,0.577411792,0,,,0,0,0,0,0,0,0,0,0,0,1,1,100,0
P_2_4_5,f,21,25B,0.014762856,0.463711576,0.862311454,0.028417254,0.67155445,0.791424131,0.075569717,1.214636443,0.643346323,0.167196247,2.375798749,0.372046193,0,0,0,,,0,0,0,0,0,0,0,1,1,1,100,0
P_2_4_5,f,21,25A,0.01577178,0.48025829,0.858856484,0.029815269,0.676531916,0.818185524,0.127594873,1.896952983,0.445358485,0.264455554,3.071836954,0.352002713,0,0,0,,,0,0,0,0,0,0,0,0,0,0,100,0
P_2_4_5,f,21,25C,0.014437105,0.453084012,0.88330825,0.022291325,0.655747629,0.651106545,0.087875868,1.530369274,0.471266741,0.228315286,2.925943364,0.334959884,0,0,0,,,0,0,0,0,0,0,0,0,0,0,100,0
P_2_4_6,m,21,22A,0.038678412,0.78280756,0.792771905,0.072330304,1.265487321,0.567275902,0.31724532,3.49714132,0.325805566,0.689135378,4.947467546,0.353613044,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,100,0
P_2_4_6,m,21,22B,0.03030842,0.786237977,0.615807395,0.118211434,1.95964216,0.386630023,0.418160279,3.407210601,0.452412358,0.816820738,5.093092083,0.395506238,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,100,0
P_2_4_6,m,21,22C,0.019839143,0.587475617,0.721992792,0.075176102,1.518329185,0.409578885,0.32450233,3.023878388,0.445737134,0.77458621,5.051927087,0.381193295,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,100,0
P_2_4_7,m,21,30B,0.020934029,0.578462366,0.785764197,0.05329649,0.969395305,0.712338509,0.251031897,3.154032421,0.316946705,0.609330897,4.141925069,0.446106308,1,1,1,1,1,1,1,1,1,1,4,5,7,8,11,7,0
P_2_4_7,m,21,30A,0.021811747,0.575839107,0.826185896,0.073619735,1.094504608,0.771878073,0.288040835,2.952108697,0.415125118,0.616786976,3.720656488,0.55961028,0,0,0,0,0,0,0,0,0,0,0,4,6,7,7,100,0
P_2_4_7,m,21,30C,0.025046636,0.651039214,0.742206479,0.058042502,1.017017556,0.704821044,0.264242911,2.874419856,0.401691439,0.613963801,4.504943835,0.379973793,0,0,0,0,0,0,0,0,1,1,1,3,3,3,6,100,0
P_2_4_9,f,21,20C,0.016269455,0.485841125,0.865713306,0.044130218,1.129615928,0.434374271,0.204594276,2.519808973,0.404713678,0.53914512,3.830497074,0.461514179,0,0,0,0,,,0,0,0,0,1,1,1,5,5,100,0
P_2_4_9,f,21,20B,0.010188769,0.381448846,0.879505847,0.024888284,0.685814219,0.664617283,0.18740186,2.292392547,0.447904639,0.518378492,4.03356427,0.400183014,0,0,0,0,,,0,0,0,0,0,0,0,0,2,100,0
P_2_4_9,f,21,20A,0.013450803,0.435393825,0.891196218,0.04956845,1.01096388,0.609149233,0.227007757,2.286271608,0.5454748,0.559079275,4.235487994,0.391431816,0,0,0,0,,,0,0,0,0,0,0,0,0,1,100,0
P_2_6_1,m,22,18C,0.009302002,0.364027712,0.881651953,0.037122046,0.993273693,0.472589072,0.446853516,5.629178718,0.177118834,1.202053015,10.75852559,0.130439086,0,0,0,0,,,0,0,0,1,1,1,1,1,2,100,0
P_2_6_1,m,22,18B,0.009220564,0.352727517,0.930825887,0.03370166,0.873074595,0.555313496,0.408451088,5.186116903,0.190741455,1.051470072,9.877850272,0.135351065,0,0,0,0,,,1,1,1,1,1,1,1,1,1,100,0
P_2_6_1,m,22,18A,0.013903235,0.457926952,0.832747055,0.050989087,1.314656622,0.370546065,0.566300089,4.775475886,0.311891082,1.175015679,8.35958835,0.211185218,0,0,0,0,,,0,0,0,0,0,0,0,0,0,100,0
P_2_6_10,m,22,29A,0.033493541,0.70579135,0.844496868,0.052604269,0.983049707,0.6836907,0.234178805,2.888276048,0.352581748,0.665233395,4.163987355,0.481886632,0,0,0,0,1,,0,0,0,0,0,0,0,1,1,100,0
P_2_6_10,m,22,29B,0.027209261,0.623057779,0.880338581,0.056771168,1.284590032,0.432104084,0.114379335,2.154166947,0.309583987,0.25939284,2.632003767,0.470299602,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,100,0
P_2_6_10,m,22,29C,0.021698639,0.580412995,0.808998797,0.05256355,1.303289164,0.388680507,0.183682869,2.568843748,0.349609251,0.392910049,3.088249142,0.517437758,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,100,0
P_2_6_13,f,22,26C,0.027109726,0.814017623,0.513862762,0.069176853,1.26326764,0.544452128,0.40175057,3.637855653,0.381289825,0.909410947,5.355619829,0.398226664,1,1,0,0,0,0,0,0,1,,0,0,3,6,8,7,0
P_2_6_13,f,22,26A,0.030100301,0.682921908,0.810622008,0.070561295,1.349767942,0.486449728,0.372975894,4.105872066,0.277881463,0.888825291,5.531176431,0.364897611,0,0,0,0,0,0,0,0,0,,1,1,1,6,8,100,0
P_2_6_13,f,22,26B,0.0370949,0.764108428,0.797983411,0.076963208,1.25734849,0.611450736,0.368198213,3.645792695,0.347926393,0.828470862,5.924463577,0.296461847,0,0,0,0,0,0,0,0,0,,0,0,0,1,1,100,0
P_2_6_14,f,22,30A,0.029281399,0.67068003,0.817618511,0.051292216,0.906840654,0.783392015,0.148080995,2.029932064,0.451362999,0.297835987,4.188874689,0.213192575,0,0,0,0,0,0,0,0,1,1,4,4,4,5,5,100,0
P_2_6_14,f,22,30B,0.031389732,0.665837089,0.889285654,0.047582274,0.868635232,0.792063406,0.128915975,1.753346338,0.526697134,0.212525409,2.054953925,0.632115329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
P_2_6_14,f,22,30C,0.033945973,0.744198561,0.769839608,0.053807738,0.995291585,0.682234552,0.137837934,1.990852223,0.436797703,0.260940158,3.100221968,0.340992621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
P_2_6_15,m,22,19A,0.02392008,0.595009081,0.84860401,0.060485634,1.328580077,0.430394199,0.329972233,3.014528822,0.45606648,1.067676186,15.87314186,0.053223496,0,0,1,1,1,,,2,2,2,2,2,2,2,4,100,0
P_2_6_15,m,22,19B,0.023060459,0.594605502,0.819218485,0.047939695,0.989506962,0.614960467,0.172471604,2.942691868,0.250159882,0.228935118,3.537970001,0.229717332,0,0,0,0,0,,,1,1,1,1,1,1,1,1,100,0
P_2_6_15,m,22,19C,0.021875087,0.604089594,0.752899008,0.044786244,0.915114011,0.671713182,0.130902151,1.860160086,0.475155522,0.132603296,2.08206094,0.384199755,0,0,0,0,0,,,0,0,0,0,0,0,0,0,100,0
P_2_6_16,m,22,24A,0.022304898,0.577789736,0.839170544,0.042619095,0.89358983,0.670374405,0.224017182,2.715679021,0.381517176,0.623048635,3.535414004,0.626081733,0,0,0,0,0,0,0,1,2,3,4,5,5,6,6,100,0
P_2_6_16,m,22,24B,0.020332294,0.536221161,0.888153696,0.031294722,0.753548127,0.692211393,0.170259211,2.793704177,0.273992972,0.446414657,3.442254658,0.473197119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0
P_2_6_16,m,22,24C,0.024078431,0.588820879,0.872270982,0.073977157,1.803188269,0.285762429,0.331990079,3.815900989,0.286365405,1.083371052,5.3001278,0.484388901,0,0,1,1,1,3,3,4,4,4,4,4,4,4,0,100,0
P_2_6_2,m,22,27A,0.02934474,0.696710836,0.759302396,0.062358703,1.087845564,0.661838798,0.475316014,4.324342504,0.319250743,0.745567222,4.958229636,0.3809107,0,0,0,0,0,0,0,3,,,2,2,2,4,4,100,0
P_2_6_2,m,22,27B,0.020689715,0.568372906,0.80440993,0.060309186,1.407950494,0.38211874,0.56958927,3.788188606,0.498526503,0.857023846,4.279612565,0.587724286,0,0,0,0,0,0,0,0,,,0,0,2,2,2,100,0
P_2_6_2,m,22,27C,0.020440878,0.560368602,0.817601345,0.04458265,0.908656757,0.67819689,0.276594305,2.234479048,0.695793392,0.592188248,3.574224793,0.582218094,0,0,0,0,1,1,1,0,,,0,0,1,1,1,100,0
P_2_6_4,f,22,28B,0.034321492,0.762494115,0.741451594,0.048048279,0.904419183,0.737781808,0.032091002,1.740162777,0.133104632,0.025607651,1.415954799,0.160420774,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,0
P_2_6_4,f,22,28A,0.027204736,0.648146903,0.813368334,0.088667624,1.434855721,0.540926481,0.322308034,3.785027242,0.282567853,0.740495459,5.138158337,0.352287369,0,0,1,1,1,1,1,1,1,1,1,1,2,2,3,100,0
P_2_6_4,f,22,28C,0.025720759,0.644851012,0.776881275,0.0480709,0.96731015,0.645268412,0.065878624,1.311966099,0.480716393,0.080596237,1.449250017,0.481967525,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,100,0
P_2_6_5,f,22,28B,0.026096278,0.620501783,0.851299036,0.038556255,0.892446358,0.60802333,0.23623737,3.803390059,0.205114567,0.695130102,4.858343983,0.369895641,0,1,1,2,2,2,2,2,4,4,4,4,6,6,6,100,0
